Sample Rate,2400000.0
0.02376625,(-0.382683432365+0.923879532511j)
0.0237666666667,(-0.5+0.866025403785j)
0.0237670833333,(-0.608761429008+0.793353340292j)
0.0237675,(-0.707106781186+0.707106781187j)
0.0237679166667,(-0.793353340291+0.608761429009j)
0.0237683333333,(-0.866025403784+0.5j)
0.02376875,(-0.923879532511+0.382683432366j)
0.0237691666667,(-0.965925826289+0.258819045104j)
0.0237695833333,(-0.991444861374+0.13052619222j)
0.02377,(-1+7.2808232665e-13j)
0.0237704166667,(-0.991444861374-0.130526192219j)
0.0237708333333,(-0.965925826289-0.258819045101j)
0.02377125,(-0.923879532511-0.382683432365j)
0.0237716666667,(-0.866025403785-0.5j)
0.0237720833333,(-0.793353340292-0.608761429008j)
0.0237725,(-0.707106781188-0.707106781185j)
0.0237729166667,(-0.608761429009-0.793353340291j)
0.0237733333333,(-0.500000000001-0.866025403784j)
0.02377375,(-0.382683432366-0.923879532511j)
0.0237741666667,(-0.258819045102-0.965925826289j)
0.0237745833333,(-0.130526192221-0.991444861374j)
0.023775,(-5.62942372926e-13-1j)
0.0237754166667,(0.130526192219-0.991444861374j)
0.0237758333333,(0.258819045102-0.965925826289j)
0.02377625,(0.382683432365-0.923879532511j)
0.0237766666667,(0.499999999999-0.866025403785j)
0.0237770833333,(0.608761429008-0.793353340292j)
0.0237775,(0.707106781187-0.707106781187j)
0.0237779166667,(0.793353340291-0.608761429009j)
0.0237783333333,(0.866025403784-0.500000000001j)
0.02377875,(0.923879532511-0.382683432367j)
0.0237791666667,(0.965925826289-0.258819045103j)
0.0237795833333,(0.991444861374-0.130526192221j)
0.02378,(1-1.30729712097e-12j)
0.0237804166667,(0.991444861374+0.13052619222j)
0.0237808333333,(0.965925826289+0.258819045102j)
0.02378125,(0.923879532512+0.382683432364j)
0.0237816666667,(0.866025403785+0.499999999999j)
0.0237820833333,(0.793353340291+0.608761429009j)
0.0237825,(0.707106781187+0.707106781186j)
0.0237829166667,(0.608761429009+0.793353340291j)
0.0237833333333,(0.500000000001+0.866025403784j)
0.02378375,(0.382683432366+0.923879532511j)
0.0237841666667,(0.258819045103+0.965925826289j)
0.0237845833333,(0.130526192221+0.991444861374j)
0.023785,(1.14215716725e-12+1j)
0.0237854166667,(-0.13052619222+0.991444861374j)
0.0237858333333,(-0.258819045102+0.965925826289j)
0.02378625,(-0.382683432364+0.923879532512j)
0.0237866666667,(-0.499999999999+0.866025403785j)
0.0237870833333,(-0.608761429008+0.793353340292j)
0.0237875,(-0.707106781186+0.707106781187j)
0.0237879166667,(-0.79335334029+0.60876142901j)
0.0237883333333,(-0.866025403784+0.5j)
0.02378875,(-0.923879532511+0.382683432365j)
0.0237891666667,(-0.965925826289+0.258819045104j)
0.0237895833333,(-0.991444861374+0.130526192221j)
0.02379,(-1+6.75225117527e-14j)
0.0237904166667,(-0.991444861374-0.130526192219j)
0.0237908333333,(-0.965925826289-0.258819045102j)
0.02379125,(-0.923879532512-0.382683432364j)
0.0237916666667,(-0.866025403785-0.499999999999j)
0.0237920833333,(-0.793353340292-0.608761429008j)
0.0237925,(-0.707106781188-0.707106781186j)
0.0237929166667,(-0.60876142901-0.79335334029j)
0.0237933333333,(-0.5-0.866025403784j)
0.02379375,(-0.382683432366-0.923879532511j)
0.0237941666667,(-0.258819045103-0.965925826289j)
0.0237945833333,(-0.130526192222-0.991444861374j)
0.023795,(-8.11877259801e-13-1j)
0.0237954166667,(0.130526192219-0.991444861374j)
0.0237958333333,(0.258819045101-0.965925826289j)
0.02379625,(0.382683432365-0.923879532511j)
0.0237966666667,(0.5-0.866025403785j)
0.0237970833333,(0.608761429008-0.793353340292j)
0.0237975,(0.707106781186-0.707106781187j)
0.0237979166667,(0.793353340291-0.608761429009j)
0.0237983333333,(0.866025403784-0.500000000001j)
0.02379875,(0.923879532511-0.382683432366j)
0.0237991666667,(0.965925826289-0.258819045104j)
0.0237995833333,(0.991444861374-0.13052619222j)
0.0238,(1-6.46737306077e-13j)
0.0238004166667,(0.991444861374+0.130526192219j)
0.0238008333333,(0.965925826289+0.258819045101j)
0.02380125,(0.923879532511+0.382683432365j)
0.0238016666667,(0.866025403785+0.499999999999j)
0.0238020833333,(0.793353340292+0.608761429008j)
0.0238025,(0.707106781187+0.707106781186j)
0.0238029166667,(0.608761429009+0.793353340291j)
0.0238033333333,(0.500000000001+0.866025403784j)
0.02380375,(0.382683432367+0.923879532511j)
0.0238041666667,(0.258819045102+0.965925826289j)
0.0238045833333,(0.130526192221+0.991444861374j)
0.023805,(1.39109205413e-12+1j)
0.0238054166667,(-0.130526192219+0.991444861374j)
0.0238058333333,(-0.258819045102+0.965925826289j)
0.02380625,(-0.382683432365+0.923879532511j)
0.0238066666667,(-0.499999999999+0.866025403785j)
0.0238070833333,(-0.608761429007+0.793353340292j)
0.0238075,(-0.707106781187+0.707106781187j)
0.0238079166667,(-0.793353340291+0.608761429009j)
0.0238083333333,(-0.866025403784+0.500000000001j)
0.02380875,(-0.923879532511+0.382683432366j)
0.0238091666667,(-0.965925826289+0.258819045103j)
0.0238095833333,(-0.991444861374+0.13052619222j)
0.02381,(-1+1.2259521004e-12j)
0.0238104166667,(-0.991444861374-0.13052619222j)
0.0238108333333,(-0.965925826289-0.258819045102j)
0.02381125,(-0.923879532512-0.382683432364j)
0.0238116666667,(-0.866025403785-0.499999999998j)
0.0238120833333,(-0.793353340291-0.608761429009j)
0.0238125,(-0.707106781187-0.707106781186j)
0.0238129166667,(-0.608761429009-0.793353340291j)
0.0238133333333,(-0.500000000001-0.866025403784j)
0.02381375,(-0.382683432365-0.923879532511j)
0.0238141666667,(-0.258819045103-0.965925826289j)
0.0238145833333,(-0.130526192221-0.991444861374j)
0.023815,(-1.06081214668e-12-1j)
0.0238154166667,(0.13052619222-0.991444861374j)
0.0238158333333,(0.258819045102-0.965925826289j)
0.02381625,(0.382683432364-0.923879532512j)
0.0238166666667,(0.499999999999-0.866025403785j)
0.0238170833333,(0.608761429008-0.793353340292j)
0.0238175,(0.707106781186-0.707106781187j)
0.0238179166667,(0.79335334029-0.60876142901j)
0.0238183333333,(0.866025403784-0.5j)
0.02381875,(0.923879532511-0.382683432365j)
0.0238191666667,(0.965925826289-0.258819045104j)
0.0238195833333,(0.991444861374-0.130526192221j)
0.02382,(1+1.38225088199e-14j)
0.0238204166667,(0.991444861374+0.130526192219j)
0.0238208333333,(0.965925826289+0.258819045102j)
0.02382125,(0.923879532512+0.382683432364j)
0.0238216666667,(0.866025403785+0.5j)
0.0238220833333,(0.793353340292+0.608761429008j)
0.0238225,(0.707106781187+0.707106781186j)
0.0238229166667,(0.60876142901+0.793353340291j)
0.0238233333333,(0.5+0.866025403784j)
0.02382375,(0.382683432366+0.923879532511j)
0.0238241666667,(0.258819045103+0.965925826289j)
0.0238245833333,(0.13052619222+0.991444861374j)
0.023825,(7.30532239229e-13+1j)
0.0238254166667,(-0.130526192219+0.991444861374j)
0.0238258333333,(-0.258819045101+0.965925826289j)
0.02382625,(-0.382683432365+0.923879532511j)
0.0238266666667,(-0.5+0.866025403785j)
0.0238270833333,(-0.608761429008+0.793353340292j)
0.0238275,(-0.707106781186+0.707106781187j)
0.0238279166667,(-0.793353340291+0.608761429009j)
0.0238283333333,(-0.866025403784+0.500000000001j)
0.02382875,(-0.923879532511+0.382683432366j)
0.0238291666667,(-0.965925826289+0.258819045104j)
0.0238295833333,(-0.991444861374+0.130526192221j)
0.02383,(-1+5.65392285504e-13j)
0.0238304166667,(-0.991444861374-0.130526192219j)
0.0238308333333,(-0.965925826289-0.258819045101j)
0.02383125,(-0.923879532511-0.382683432365j)
0.0238316666667,(-0.866025403785-0.499999999999j)
0.0238320833333,(-0.793353340292-0.608761429008j)
0.0238325,(-0.707106781187-0.707106781187j)
0.0238329166667,(-0.608761429009-0.793353340291j)
0.0238333333333,(-0.500000000001-0.866025403784j)
0.02383375,(-0.382683432367-0.923879532511j)
0.0238341666667,(-0.258819045103-0.965925826289j)
0.0238345833333,(-0.130526192221-0.991444861374j)
0.023835,(-1.30974703355e-12-1j)
0.0238354166667,(0.130526192219-0.991444861374j)
0.0238358333333,(0.258819045102-0.965925826289j)
0.02383625,(0.382683432364-0.923879532512j)
0.0238366666667,(0.499999999999-0.866025403785j)
0.0238370833333,(0.608761429007-0.793353340292j)
0.0238375,(0.707106781186-0.707106781187j)
0.0238379166667,(0.793353340291-0.608761429009j)
0.0238383333333,(0.866025403784-0.500000000001j)
0.02383875,(0.923879532511-0.382683432365j)
0.0238391666667,(0.965925826289-0.258819045103j)
0.0238395833333,(0.991444861374-0.130526192221j)
0.02384,(1-1.14460707983e-12j)
0.0238404166667,(0.991444861374+0.13052619222j)
0.0238408333333,(0.965925826289+0.258819045102j)
0.02384125,(0.923879532512+0.382683432364j)
0.0238416666667,(0.866025403785+0.499999999999j)
0.0238420833333,(0.793353340291+0.608761429009j)
0.0238425,(0.707106781187+0.707106781186j)
0.0238429166667,(0.60876142901+0.79335334029j)
0.0238433333333,(0.500000000001+0.866025403784j)
0.02384375,(0.382683432365+0.923879532511j)
0.0238441666667,(0.258819045104+0.965925826289j)
0.0238445833333,(0.130526192221+0.991444861374j)
0.023845,(1.88896182788e-12+1j)
0.0238454166667,(-0.13052619222+0.991444861374j)
0.0238458333333,(-0.258819045102+0.965925826289j)
0.02384625,(-0.382683432364+0.923879532512j)
0.0238466666667,(-0.5+0.866025403784j)
0.0238470833333,(-0.608761429008+0.793353340292j)
0.0238475,(-0.707106781186+0.707106781188j)
0.0238479166667,(-0.79335334029+0.60876142901j)
0.0238483333333,(-0.866025403784+0.5j)
0.02384875,(-0.923879532511+0.382683432365j)
0.0238491666667,(-0.965925826289+0.258819045103j)
0.0238495833333,(-0.991444861374+0.130526192222j)
0.02385,(-1-9.51675293926e-14j)
0.0238504166667,(-0.991444861374-0.130526192219j)
0.0238508333333,(-0.965925826289-0.258819045102j)
0.02385125,(-0.923879532512-0.382683432364j)
0.0238516666667,(-0.866025403785-0.5j)
0.0238520833333,(-0.793353340291-0.608761429008j)
0.0238525,(-0.707106781187-0.707106781186j)
0.0238529166667,(-0.60876142901-0.79335334029j)
0.0238533333333,(-0.5-0.866025403784j)
0.02385375,(-0.382683432366-0.923879532511j)
0.0238541666667,(-0.258819045103-0.965925826289j)
0.0238545833333,(-0.13052619222-0.991444861374j)
0.023855,(-6.49187218656e-13-1j)
0.0238554166667,(0.130526192219-0.991444861374j)
0.0238558333333,(0.258819045101-0.965925826289j)
0.02385625,(0.382683432365-0.923879532511j)
0.0238566666667,(0.5-0.866025403785j)
0.0238570833333,(0.608761429008-0.793353340292j)
0.0238575,(0.707106781186-0.707106781187j)
0.0238579166667,(0.793353340291-0.608761429009j)
0.0238583333333,(0.866025403784-0.500000000001j)
0.02385875,(0.923879532511-0.382683432366j)
0.0238591666667,(0.965925826289-0.258819045104j)
0.0238595833333,(0.991444861374-0.130526192221j)
0.02386,(1-4.84047264932e-13j)
0.0238604166667,(0.991444861374+0.130526192219j)
0.0238608333333,(0.965925826289+0.258819045102j)
0.02386125,(0.923879532511+0.382683432365j)
0.0238616666667,(0.866025403785+0.499999999999j)
0.0238620833333,(0.793353340292+0.608761429008j)
0.0238625,(0.707106781187+0.707106781187j)
0.0238629166667,(0.608761429009+0.793353340291j)
0.0238633333333,(0.500000000001+0.866025403784j)
0.02386375,(0.382683432366+0.923879532511j)
0.0238641666667,(0.258819045103+0.965925826289j)
0.0238645833333,(0.13052619222+0.991444861374j)
0.023865,(1.22840201298e-12+1j)
0.0238654166667,(-0.130526192219+0.991444861374j)
0.0238658333333,(-0.258819045102+0.965925826289j)
0.02386625,(-0.382683432364+0.923879532512j)
0.0238666666667,(-0.499999999999+0.866025403785j)
0.0238670833333,(-0.608761429007+0.793353340292j)
0.0238675,(-0.707106781186+0.707106781187j)
0.0238679166667,(-0.793353340291+0.608761429009j)
0.0238683333333,(-0.866025403784+0.500000000001j)
0.02386875,(-0.923879532511+0.382683432365j)
0.0238691666667,(-0.965925826289+0.258819045103j)
0.0238695833333,(-0.991444861374+0.130526192221j)
0.02387,(-1+1.06326205926e-12j)
0.0238704166667,(-0.991444861374-0.13052619222j)
0.0238708333333,(-0.965925826289-0.258819045102j)
0.02387125,(-0.923879532512-0.382683432364j)
0.0238716666667,(-0.866025403785-0.499999999999j)
0.0238720833333,(-0.793353340292-0.608761429008j)
0.0238725,(-0.707106781187-0.707106781186j)
0.0238729166667,(-0.60876142901-0.79335334029j)
0.0238733333333,(-0.500000000001-0.866025403784j)
0.02387375,(-0.382683432365-0.923879532511j)
0.0238741666667,(-0.258819045104-0.965925826289j)
0.0238745833333,(-0.130526192221-0.991444861374j)
0.023875,(-1.8076168073e-12-1j)
0.0238754166667,(0.130526192219-0.991444861374j)
0.0238758333333,(0.258819045102-0.965925826289j)
0.02387625,(0.382683432364-0.923879532512j)
0.0238766666667,(0.5-0.866025403785j)
0.0238770833333,(0.608761429008-0.793353340292j)
0.0238775,(0.707106781186-0.707106781187j)
0.0238779166667,(0.793353340291-0.60876142901j)
0.0238783333333,(0.866025403784-0.5j)
0.02387875,(0.923879532511-0.382683432366j)
0.0238791666667,(0.965925826289-0.258819045103j)
0.0238795833333,(0.991444861374-0.130526192222j)
0.02388,(1-7.32982151808e-13j)
0.0238804166667,(0.991444861374+0.130526192219j)
0.0238808333333,(0.965925826289+0.258819045101j)
0.02388125,(0.923879532512+0.382683432364j)
0.0238816666667,(0.866025403785+0.5j)
0.0238820833333,(0.793353340292+0.608761429008j)
0.0238825,(0.707106781187+0.707106781186j)
0.0238829166667,(0.608761429009+0.793353340291j)
0.0238833333333,(0.5+0.866025403784j)
0.02388375,(0.382683432366+0.923879532511j)
0.0238841666667,(0.258819045104+0.965925826289j)
0.0238845833333,(0.13052619222+0.991444861374j)
0.023885,(5.67842198083e-13+1j)
0.0238854166667,(-0.130526192219+0.991444861374j)
0.0238858333333,(-0.258819045101+0.965925826289j)
0.02388625,(-0.382683432365+0.923879532511j)
0.0238866666667,(-0.5+0.866025403785j)
0.0238870833333,(-0.608761429008+0.793353340292j)
0.0238875,(-0.707106781185+0.707106781188j)
0.0238879166667,(-0.793353340291+0.608761429009j)
0.0238883333333,(-0.866025403784+0.500000000001j)
0.02388875,(-0.923879532511+0.382683432367j)
0.0238891666667,(-0.965925826289+0.258819045104j)
0.0238895833333,(-0.991444861374+0.130526192221j)
0.02389,(-1+4.02702244359e-13j)
0.0238904166667,(-0.991444861374-0.130526192219j)
0.0238908333333,(-0.965925826289-0.258819045102j)
0.02389125,(-0.923879532511-0.382683432365j)
0.0238916666667,(-0.866025403785-0.499999999999j)
0.0238920833333,(-0.793353340292-0.608761429007j)
0.0238925,(-0.707106781186-0.707106781187j)
0.0238929166667,(-0.608761429009-0.793353340291j)
0.0238933333333,(-0.500000000001-0.866025403784j)
0.02389375,(-0.382683432366-0.923879532511j)
0.0238941666667,(-0.258819045103-0.965925826289j)
0.0238945833333,(-0.13052619222-0.991444861374j)
0.023895,(-1.14705699241e-12-1j)
0.0238954166667,(0.130526192218-0.991444861374j)
0.0238958333333,(0.258819045102-0.965925826289j)
0.02389625,(0.382683432364-0.923879532512j)
0.0238966666667,(0.499999999999-0.866025403785j)
0.0238970833333,(0.608761429009-0.793353340291j)
0.0238975,(0.707106781186-0.707106781187j)
0.0238979166667,(0.793353340291-0.608761429009j)
0.0238983333333,(0.866025403784-0.500000000001j)
0.02389875,(0.923879532511-0.382683432365j)
0.0238991666667,(0.965925826289-0.258819045103j)
0.0238995833333,(0.991444861374-0.130526192221j)
0.0239,(1-9.81917038684e-13j)
0.0239004166667,(0.991444861374+0.13052619222j)
0.0239008333333,(0.965925826289+0.258819045102j)
0.02390125,(0.923879532512+0.382683432364j)
0.0239016666667,(0.866025403785+0.499999999999j)
0.0239020833333,(0.793353340292+0.608761429008j)
0.0239025,(0.707106781187+0.707106781186j)
0.0239029166667,(0.60876142901+0.79335334029j)
0.0239033333333,(0.500000000001+0.866025403784j)
0.02390375,(0.382683432365+0.923879532511j)
0.0239041666667,(0.258819045103+0.965925826289j)
0.0239045833333,(0.130526192221+0.991444861374j)
0.023905,(-9.27176168137e-14+1j)
0.0239054166667,(-0.130526192219+0.991444861374j)
0.0239058333333,(-0.258819045102+0.965925826289j)
0.02390625,(-0.382683432364+0.923879532512j)
0.0239066666667,(-0.5+0.866025403785j)
0.0239070833333,(-0.608761429008+0.793353340291j)
0.0239075,(-0.707106781186+0.707106781187j)
0.0239079166667,(-0.793353340291+0.60876142901j)
0.0239083333333,(-0.866025403784+0.5j)
0.02390875,(-0.923879532511+0.382683432366j)
0.0239091666667,(-0.965925826289+0.258819045103j)
0.0239095833333,(-0.991444861374+0.130526192222j)
0.02391,(-1+6.51637131235e-13j)
0.0239104166667,(-0.991444861374-0.130526192219j)
0.0239108333333,(-0.965925826289-0.258819045101j)
0.02391125,(-0.923879532512-0.382683432364j)
0.0239116666667,(-0.866025403785-0.5j)
0.0239120833333,(-0.793353340292-0.608761429008j)
0.0239125,(-0.707106781187-0.707106781186j)
0.0239129166667,(-0.608761429009-0.793353340291j)
0.0239133333333,(-0.500000000001-0.866025403784j)
0.02391375,(-0.382683432366-0.923879532511j)
0.0239141666667,(-0.258819045104-0.965925826289j)
0.0239145833333,(-0.130526192221-0.991444861374j)
0.023915,(-4.86497177511e-13-1j)
0.0239154166667,(0.130526192219-0.991444861374j)
0.0239158333333,(0.258819045101-0.965925826289j)
0.02391625,(0.382683432365-0.923879532511j)
0.0239166666667,(0.499999999999-0.866025403785j)
0.0239170833333,(0.608761429008-0.793353340292j)
0.0239175,(0.707106781185-0.707106781188j)
0.0239179166667,(0.793353340291-0.608761429009j)
0.0239183333333,(0.866025403784-0.500000000001j)
0.02391875,(0.923879532511-0.382683432366j)
0.0239191666667,(0.965925826289-0.258819045102j)
0.0239195833333,(0.991444861374-0.13052619222j)
0.02392,(1-1.23085192556e-12j)
0.0239204166667,(0.991444861374+0.130526192219j)
0.0239208333333,(0.965925826289+0.258819045102j)
0.02392125,(0.923879532512+0.382683432364j)
0.0239216666667,(0.866025403785+0.499999999999j)
0.0239220833333,(0.793353340292+0.608761429007j)
0.0239225,(0.707106781186+0.707106781187j)
0.0239229166667,(0.608761429009+0.793353340291j)
0.0239233333333,(0.500000000001+0.866025403784j)
0.02392375,(0.382683432366+0.923879532511j)
0.0239241666667,(0.258819045103+0.965925826289j)
0.0239245833333,(0.130526192221+0.991444861374j)
0.023925,(1.06571197184e-12+1j)
0.0239254166667,(-0.130526192218+0.991444861374j)
0.0239258333333,(-0.258819045103+0.965925826289j)
0.02392625,(-0.382683432364+0.923879532512j)
0.0239266666667,(-0.499999999999+0.866025403785j)
0.0239270833333,(-0.608761429009+0.793353340291j)
0.0239275,(-0.707106781186+0.707106781187j)
0.0239279166667,(-0.79335334029+0.60876142901j)
0.0239283333333,(-0.866025403784+0.500000000001j)
0.02392875,(-0.923879532511+0.382683432365j)
0.0239291666667,(-0.965925826289+0.258819045103j)
0.0239295833333,(-0.991444861374+0.130526192221j)
0.02393,(-1+1.81006671988e-12j)
0.0239304166667,(-0.991444861374-0.13052619222j)
0.0239308333333,(-0.965925826289-0.258819045102j)
0.02393125,(-0.923879532512-0.382683432364j)
0.0239316666667,(-0.866025403785-0.499999999999j)
0.0239320833333,(-0.793353340292-0.608761429008j)
0.0239325,(-0.707106781187-0.707106781186j)
0.0239329166667,(-0.60876142901-0.793353340291j)
0.0239333333333,(-0.500000000002-0.866025403783j)
0.02393375,(-0.382683432365-0.923879532511j)
0.0239341666667,(-0.258819045103-0.965925826289j)
0.0239345833333,(-0.130526192221-0.991444861374j)
0.023935,(1.74062637386e-13-1j)
0.0239354166667,(0.130526192219-0.991444861374j)
0.0239358333333,(0.258819045102-0.965925826289j)
0.02393625,(0.382683432364-0.923879532512j)
0.0239366666667,(0.5-0.866025403785j)
0.0239370833333,(0.608761429008-0.793353340291j)
0.0239375,(0.707106781186-0.707106781187j)
0.0239379166667,(0.793353340291-0.60876142901j)
0.0239383333333,(0.866025403784-0.5j)
0.02393875,(0.923879532511-0.382683432366j)
0.0239391666667,(0.965925826289-0.258819045103j)
0.0239395833333,(0.991444861374-0.130526192222j)
0.02394,(1-5.70292110662e-13j)
0.0239404166667,(0.991444861374+0.13052619222j)
0.0239408333333,(0.965925826289+0.258819045101j)
0.02394125,(0.923879532511+0.382683432365j)
0.0239416666667,(0.866025403785+0.5j)
0.0239420833333,(0.793353340292+0.608761429008j)
0.0239425,(0.707106781187+0.707106781186j)
0.0239429166667,(0.608761429009+0.793353340291j)
0.0239433333333,(0.500000000001+0.866025403784j)
0.02394375,(0.382683432366+0.923879532511j)
0.0239441666667,(0.258819045104+0.965925826289j)
0.0239445833333,(0.130526192221+0.991444861374j)
0.023945,(4.05152156938e-13+1j)
0.0239454166667,(-0.130526192219+0.991444861374j)
0.0239458333333,(-0.258819045101+0.965925826289j)
0.02394625,(-0.382683432365+0.923879532511j)
0.0239466666667,(-0.499999999999+0.866025403785j)
0.0239470833333,(-0.608761429008+0.793353340292j)
0.0239475,(-0.707106781185+0.707106781188j)
0.0239479166667,(-0.793353340291+0.608761429009j)
0.0239483333333,(-0.866025403784+0.500000000001j)
0.02394875,(-0.923879532511+0.382683432366j)
0.0239491666667,(-0.965925826289+0.258819045103j)
0.0239495833333,(-0.991444861374+0.13052619222j)
0.02395,(-1+1.14950690499e-12j)
0.0239504166667,(-0.991444861374-0.130526192219j)
0.0239508333333,(-0.965925826289-0.258819045102j)
0.02395125,(-0.923879532512-0.382683432364j)
0.0239516666667,(-0.866025403785-0.499999999999j)
0.0239520833333,(-0.793353340292-0.608761429007j)
0.0239525,(-0.707106781187-0.707106781186j)
0.0239529166667,(-0.608761429009-0.793353340291j)
0.0239533333333,(-0.500000000001-0.866025403784j)
0.02395375,(-0.382683432366-0.923879532511j)
0.0239541666667,(-0.258819045103-0.965925826289j)
0.0239545833333,(-0.130526192221-0.991444861374j)
0.023955,(-9.84366951262e-13-1j)
0.0239554166667,(0.13052619222-0.991444861374j)
0.0239558333333,(0.258819045102-0.965925826289j)
0.02395625,(0.382683432364-0.923879532512j)
0.0239566666667,(0.499999999999-0.866025403785j)
0.0239570833333,(0.608761429008-0.793353340292j)
0.0239575,(0.707106781186-0.707106781187j)
0.0239579166667,(0.79335334029-0.60876142901j)
0.0239583333333,(0.866025403784-0.500000000001j)
0.02395875,(0.923879532511-0.382683432365j)
0.0239591666667,(0.965925826289-0.258819045103j)
0.0239595833333,(0.991444861374-0.130526192221j)
0.02396,(1-1.72872169931e-12j)
0.0239604166667,(0.991444861374+0.130526192219j)
0.0239608333333,(0.965925826289+0.258819045102j)
0.02396125,(0.923879532512+0.382683432364j)
0.0239616666667,(0.866025403785+0.499999999999j)
0.0239620833333,(0.793353340291+0.608761429008j)
0.0239625,(0.707106781187+0.707106781186j)
0.0239629166667,(0.60876142901+0.793353340291j)
0.0239633333333,(0.5+0.866025403784j)
0.02396375,(0.382683432366+0.923879532511j)
0.0239641666667,(0.258819045103+0.965925826289j)
0.0239645833333,(0.130526192222+0.991444861374j)
0.023965,(-2.55407657959e-13+1j)
0.0239654166667,(-0.130526192219+0.991444861374j)
0.0239658333333,(-0.258819045101+0.965925826289j)
0.02396625,(-0.382683432364+0.923879532512j)
0.0239666666667,(-0.5+0.866025403785j)
0.0239670833333,(-0.608761429009+0.793353340291j)
0.0239675,(-0.707106781186+0.707106781187j)
0.0239679166667,(-0.79335334029+0.60876142901j)
0.0239683333333,(-0.866025403784+0.5j)
0.02396875,(-0.923879532511+0.382683432366j)
0.0239691666667,(-0.965925826289+0.258819045104j)
0.0239695833333,(-0.991444861374+0.130526192222j)
0.02397,(-1+4.8894709009e-13j)
0.0239704166667,(-0.991444861374-0.13052619222j)
0.0239708333333,(-0.965925826289-0.258819045101j)
0.02397125,(-0.923879532511-0.382683432365j)
0.0239716666667,(-0.866025403785-0.5j)
0.0239720833333,(-0.793353340292-0.608761429008j)
0.0239725,(-0.707106781188-0.707106781185j)
0.0239729166667,(-0.608761429009-0.793353340291j)
0.0239733333333,(-0.500000000001-0.866025403784j)
0.02397375,(-0.382683432366-0.923879532511j)
0.0239741666667,(-0.258819045104-0.965925826289j)
0.0239745833333,(-0.13052619222-0.991444861374j)
0.023975,(-3.23807136365e-13-1j)
0.0239754166667,(0.130526192219-0.991444861374j)
0.0239758333333,(0.258819045101-0.96592582629j)
0.02397625,(0.382683432365-0.923879532511j)
0.0239766666667,(0.499999999999-0.866025403785j)
0.0239770833333,(0.608761429008-0.793353340292j)
0.0239775,(0.707106781187-0.707106781186j)
0.0239779166667,(0.793353340291-0.608761429009j)
0.0239783333333,(0.866025403784-0.5j)
0.02397875,(0.923879532511-0.382683432366j)
0.0239791666667,(0.965925826289-0.258819045103j)
0.0239795833333,(0.991444861374-0.13052619222j)
0.02398,(1-1.06816188441e-12j)
0.0239804166667,(0.991444861374+0.130526192219j)
0.0239808333333,(0.965925826289+0.258819045103j)
0.02398125,(0.923879532512+0.382683432364j)
0.0239816666667,(0.866025403785+0.499999999999j)
0.0239820833333,(0.793353340292+0.608761429008j)
0.0239825,(0.707106781187+0.707106781186j)
0.0239829166667,(0.608761429009+0.793353340291j)
0.0239833333333,(0.500000000001+0.866025403784j)
0.02398375,(0.382683432366+0.923879532511j)
0.0239841666667,(0.258819045103+0.965925826289j)
0.0239845833333,(0.130526192221+0.991444861374j)
0.023985,(9.0302193069e-13+1j)
0.0239854166667,(-0.13052619222+0.991444861374j)
0.0239858333333,(-0.258819045102+0.965925826289j)
0.02398625,(-0.382683432365+0.923879532512j)
0.0239866666667,(-0.499999999999+0.866025403785j)
0.0239870833333,(-0.608761429008+0.793353340292j)
0.0239875,(-0.707106781186+0.707106781187j)
0.0239879166667,(-0.793353340291+0.60876142901j)
0.0239883333333,(-0.866025403784+0.500000000001j)
0.02398875,(-0.923879532511+0.382683432365j)
0.0239891666667,(-0.965925826289+0.258819045103j)
0.0239895833333,(-0.991444861374+0.130526192221j)
0.02399,(-1+1.64737667874e-12j)
0.0239904166667,(-0.991444861374-0.130526192219j)
0.0239908333333,(-0.965925826289-0.258819045102j)
0.02399125,(-0.923879532512-0.382683432364j)
0.0239916666667,(-0.866025403785-0.499999999999j)
0.0239920833333,(-0.793353340291-0.608761429008j)
0.0239925,(-0.707106781187-0.707106781186j)
0.0239929166667,(-0.60876142901-0.793353340291j)
0.0239933333333,(-0.5-0.866025403784j)
0.02399375,(-0.382683432366-0.923879532511j)
0.0239941666667,(-0.258819045103-0.965925826289j)
0.0239945833333,(-0.130526192222-0.991444861374j)
0.023995,(-5.72742023241e-13-1j)
0.0239954166667,(0.13052619222-0.991444861374j)
0.0239958333333,(0.258819045101-0.965925826289j)
0.02399625,(0.382683432364-0.923879532512j)
0.0239966666667,(0.5-0.866025403785j)
0.0239970833333,(0.608761429008-0.793353340292j)
0.0239975,(0.707106781186-0.707106781187j)
0.0239979166667,(0.79335334029-0.60876142901j)
0.0239983333333,(0.866025403784-0.500000000001j)
0.02399875,(0.923879532511-0.382683432366j)
0.0239991666667,(0.965925826289-0.258819045104j)
0.0239995833333,(0.991444861374-0.13052619222j)
0.024,(1-4.07602069517e-13j)
0.0240004166667,(0.991444861374+0.130526192219j)
0.0240008333333,(0.965925826289+0.258819045101j)
0.02400125,(0.923879532511+0.382683432365j)
0.0240016666667,(0.866025403785+0.499999999999j)
0.0240020833333,(0.793353340292+0.608761429008j)
0.0240025,(0.707106781188+0.707106781185j)
0.0240029166667,(0.608761429009+0.793353340291j)
0.0240033333333,(0.500000000001+0.866025403784j)
0.02400375,(0.382683432366+0.923879532511j)
0.0240041666667,(0.258819045104+0.965925826289j)
