Sample Rate,2400000.0
0.236610583333,(0.00392156862745-0.00392156862745j)
0.236611,(0.00392156862745-0.00392156862745j)
0.236611416667,(0.00392156862745-0.00392156862745j)
0.236611833333,(-0.00392156862745-0.00392156862745j)
0.236611833333,(-0.00392156862745-0.00392156862745j)
0.237543,(-0.00392156862745+0.00392156862745j)
0.237543416667,(-0.00392156862745+0.00392156862745j)
0.237543833333,(-0.00392156862745-0.00392156862745j)
0.23754425,(-0.00392156862745-0.00392156862745j)
0.237544666667,(0.00392156862745+0.00392156862745j)
0.237545083333,(0.00392156862745-0.00392156862745j)
0.2375455,(0.00392156862745+0.00392156862745j)
0.237545916667,(0.00392156862745-0.00392156862745j)
0.237546333333,(-0.00392156862745-0.00392156862745j)
0.23754675,(0.00392156862745-0.00392156862745j)
0.237547166667,(0.00392156862745-0.00392156862745j)
0.237547583333,(0.00392156862745-0.00392156862745j)
0.237548,(-0.00392156862745+0.00392156862745j)
0.237548416667,(0.00392156862745-0.00392156862745j)
0.237548833333,(-0.00392156862745-0.00392156862745j)
0.23754925,(-0.00392156862745+0.00392156862745j)
0.237549666667,(-0.00392156862745-0.00392156862745j)
0.237550083333,(-0.00392156862745-0.00392156862745j)
0.2375505,(0.00392156862745-0.00392156862745j)
0.237550916667,(-0.00392156862745-0.00392156862745j)
0.237551333333,(-0.00392156862745-0.00392156862745j)
0.23755175,(0.00392156862745-0.00392156862745j)
0.237552166667,(0.00392156862745+0.00392156862745j)
0.237552583333,(0.00392156862745-0.00392156862745j)
0.237553,(-0.00392156862745+0.00392156862745j)
0.237553416667,(0.00392156862745+0.00392156862745j)
0.237553833333,(0.00392156862745+0.00392156862745j)
0.23755425,(-0.00392156862745+0.00392156862745j)
0.237554666667,(0.00392156862745-0.00392156862745j)
0.237555083333,(0.00392156862745-0.00392156862745j)
0.2375555,(-0.00392156862745+0.00392156862745j)
0.237555916667,(-0.00392156862745+0.00392156862745j)
0.237556333333,(-0.00392156862745+0.00392156862745j)
0.23755675,(-0.00392156862745+0.00392156862745j)
0.237557166667,(-0.00392156862745-0.00392156862745j)
0.237557583333,(0.00392156862745-0.00392156862745j)
0.237558,(-0.00392156862745-0.00392156862745j)
0.237558416667,(-0.00392156862745-0.00392156862745j)
0.237558833333,(-0.00392156862745+0.00392156862745j)
0.23755925,(-0.00392156862745-0.00392156862745j)
0.237559666667,(-0.00392156862745-0.00392156862745j)
0.237560083333,(-0.00392156862745-0.00392156862745j)
0.2375605,(-0.00392156862745-0.00392156862745j)
0.237560916667,(-0.00392156862745-0.00392156862745j)
0.237561333333,(0.00392156862745-0.00392156862745j)
0.23756175,(0.00392156862745-0.00392156862745j)
0.237562166667,(-0.00392156862745-0.00392156862745j)
0.237562583333,(-0.00392156862745+0.00392156862745j)
0.237563,(-0.00392156862745+0.00392156862745j)
0.237563416667,(0.00392156862745-0.00392156862745j)
0.237563833333,(0.00392156862745-0.00392156862745j)
0.23756425,(0.00392156862745-0.00392156862745j)
0.237564666667,(0.00392156862745-0.00392156862745j)
0.237565083333,(-0.00392156862745-0.00392156862745j)
0.2375655,(-0.00392156862745-0.00392156862745j)
0.237565916667,(-0.00392156862745-0.00392156862745j)
0.237566333333,(-0.00392156862745+0.00392156862745j)
0.23756675,(0.00392156862745-0.00392156862745j)
0.237567166667,(-0.00392156862745+0.00392156862745j)
0.237567583333,(-0.00392156862745-0.00392156862745j)
0.237568,(0.00392156862745-0.00392156862745j)
0.237568416667,(0.00392156862745-0.00392156862745j)
0.237568833333,(-0.00392156862745-0.00392156862745j)
0.23756925,(-0.00392156862745-0.00392156862745j)
0.237569666667,(0.00392156862745-0.00392156862745j)
0.237570083333,(-0.00392156862745+0.00392156862745j)
0.2375705,(0.00392156862745-0.00392156862745j)
0.237570916667,(-0.00392156862745-0.00392156862745j)
0.237571333333,(-0.00392156862745+0.00392156862745j)
0.23757175,(-0.00392156862745-0.00392156862745j)
0.237572166667,(-0.00392156862745-0.00392156862745j)
0.237572583333,(0.00392156862745-0.00392156862745j)
0.237573,(0.00392156862745-0.00392156862745j)
0.237573416667,(-0.00392156862745-0.00392156862745j)
0.237573833333,(0.00392156862745-0.00392156862745j)
0.23757425,(-0.00392156862745-0.00392156862745j)
0.237574666667,(-0.00392156862745+0.00392156862745j)
0.237575083333,(0.00392156862745-0.00392156862745j)
0.2375755,(-0.00392156862745-0.00392156862745j)
0.237575916667,(-0.00392156862745+0.00392156862745j)
0.237576333333,(-0.00392156862745+0.00392156862745j)
0.23757675,(-0.00392156862745-0.00392156862745j)
0.237577166667,(-0.00392156862745-0.00392156862745j)
0.237577583333,(-0.00392156862745+0.00392156862745j)
0.237578,(-0.00392156862745-0.00392156862745j)
0.237578416667,(0.00392156862745-0.00392156862745j)
0.237578833333,(0.00392156862745+0.00392156862745j)
0.23757925,(0.00392156862745+0.00392156862745j)
0.237579666667,(0.00392156862745-0.00392156862745j)
0.237580083333,(0.00392156862745-0.00392156862745j)
0.2375805,(-0.00392156862745-0.00392156862745j)
0.237580916667,(0.00392156862745+0.00392156862745j)
0.237581333333,(-0.00392156862745-0.00392156862745j)
0.23758175,(0.00392156862745-0.00392156862745j)
0.237582166667,(0.00392156862745-0.00392156862745j)
0.237582583333,(-0.00392156862745+0.00392156862745j)
0.237583,(0.00392156862745-0.00392156862745j)
0.237583416667,(0.00392156862745+0.00392156862745j)
0.237583833333,(0.00392156862745+0.00392156862745j)
0.23758425,(-0.00392156862745-0.00392156862745j)
0.237584666667,(0.00392156862745+0.00392156862745j)
0.237585083333,(-0.00392156862745+0.00392156862745j)
0.2375855,(0.00392156862745-0.00392156862745j)
0.237585916667,(-0.00392156862745-0.00392156862745j)
0.237586333333,(-0.00392156862745-0.00392156862745j)
0.23758675,(-0.00392156862745-0.00392156862745j)
0.237587166667,(0.00392156862745+0.00392156862745j)
0.237587583333,(-0.00392156862745-0.00392156862745j)
0.237588,(-0.00392156862745-0.00392156862745j)
0.237588416667,(0.00392156862745-0.00392156862745j)
0.237588833333,(-0.00392156862745-0.00392156862745j)
0.23758925,(-0.00392156862745-0.00392156862745j)
0.237589666667,(-0.00392156862745+0.00392156862745j)
0.237590083333,(-0.00392156862745-0.00392156862745j)
0.2375905,(-0.00392156862745+0.00392156862745j)
0.237590916667,(0.00392156862745+0.00392156862745j)
0.237591333333,(0.00392156862745+0.00392156862745j)
0.23759175,(-0.00392156862745+0.00392156862745j)
0.237592166667,(-0.0117647058824+0.00392156862745j)
0.237592583333,(-0.00392156862745-0.00392156862745j)
0.237593,(-0.00392156862745+0.00392156862745j)
0.237593416667,(-0.00392156862745+0.00392156862745j)
0.237593833333,(-0.00392156862745-0.00392156862745j)
0.23759425,(-0.00392156862745-0.00392156862745j)
0.237594666667,(-0.00392156862745-0.00392156862745j)
0.237595083333,(0.00392156862745-0.00392156862745j)
0.2375955,(0.00392156862745-0.00392156862745j)
0.237595916667,(-0.00392156862745+0.00392156862745j)
0.237596333333,(-0.00392156862745+0.00392156862745j)
0.23759675,(-0.00392156862745-0.00392156862745j)
0.237597166667,(-0.00392156862745-0.00392156862745j)
0.237597583333,(-0.00392156862745-0.00392156862745j)
0.237598,(0.00392156862745+0.00392156862745j)
0.237598416667,(-0.00392156862745-0.00392156862745j)
0.237598833333,(-0.00392156862745+0.00392156862745j)
0.23759925,(-0.00392156862745+0.00392156862745j)
0.237599666667,(-0.00392156862745-0.00392156862745j)
0.237600083333,(-0.00392156862745-0.00392156862745j)
0.2376005,(0.00392156862745-0.00392156862745j)
0.237600916667,(0.00392156862745-0.00392156862745j)
0.237601333333,(0.00392156862745+0.00392156862745j)
0.23760175,(-0.00392156862745-0.00392156862745j)
0.237602166667,(-0.00392156862745-0.00392156862745j)
0.237602583333,(0.00392156862745-0.00392156862745j)
0.237603,(-0.00392156862745-0.00392156862745j)
0.237603416667,(-0.00392156862745+0.00392156862745j)
0.237603833333,(-0.00392156862745+0.00392156862745j)
0.23760425,(0.00392156862745-0.00392156862745j)
0.237604666667,(-0.00392156862745-0.00392156862745j)
0.237605083333,(-0.00392156862745+0.00392156862745j)
0.2376055,(-0.00392156862745+0.00392156862745j)
0.237605916667,(0.00392156862745+0.00392156862745j)
0.237606333333,(-0.00392156862745-0.00392156862745j)
0.23760675,(-0.00392156862745+0.00392156862745j)
0.237607166667,(0.00392156862745+0.00392156862745j)
0.237607583333,(0.00392156862745-0.00392156862745j)
0.237608,(-0.00392156862745+0.00392156862745j)
0.237608416667,(-0.00392156862745-0.00392156862745j)
0.237608833333,(-0.00392156862745-0.00392156862745j)
0.23760925,(-0.00392156862745-0.00392156862745j)
0.237609666667,(-0.00392156862745-0.00392156862745j)
0.237610083333,(0.00392156862745-0.00392156862745j)
0.2376105,(0.00392156862745-0.00392156862745j)
0.237610916667,(0.00392156862745+0.00392156862745j)
0.237611333333,(0.00392156862745+0.00392156862745j)
0.23761175,(-0.00392156862745+0.00392156862745j)
0.237612166667,(-0.00392156862745-0.00392156862745j)
0.237612583333,(-0.00392156862745-0.00392156862745j)
0.237613,(-0.00392156862745-0.00392156862745j)
0.237613416667,(0.00392156862745-0.00392156862745j)
0.237613833333,(-0.00392156862745+0.00392156862745j)
0.23761425,(-0.00392156862745+0.00392156862745j)
0.237614666667,(-0.00392156862745-0.00392156862745j)
0.237615083333,(-0.00392156862745-0.00392156862745j)
0.2376155,(-0.00392156862745+0.00392156862745j)
0.237615916667,(-0.00392156862745-0.00392156862745j)
0.237616333333,(-0.00392156862745-0.00392156862745j)
0.23761675,(-0.00392156862745-0.00392156862745j)
0.237617166667,(0.00392156862745-0.00392156862745j)
0.237617583333,(0.00392156862745-0.00392156862745j)
0.237618,(0.00392156862745+0.00392156862745j)
0.237618416667,(-0.00392156862745+0.00392156862745j)
0.237618833333,(-0.00392156862745-0.00392156862745j)
0.23761925,(-0.00392156862745-0.00392156862745j)
0.237619666667,(-0.00392156862745+0.00392156862745j)
0.237620083333,(-0.00392156862745-0.00392156862745j)
0.2376205,(0.00392156862745+0.00392156862745j)
0.237620916667,(-0.00392156862745-0.00392156862745j)
0.237621333333,(-0.00392156862745+0.00392156862745j)
0.23762175,(-0.00392156862745+0.00392156862745j)
0.237622166667,(-0.00392156862745-0.00392156862745j)
0.237622583333,(0.00392156862745-0.00392156862745j)
0.237623,(0.00392156862745-0.00392156862745j)
0.237623416667,(-0.00392156862745-0.00392156862745j)
0.237623833333,(0.00392156862745-0.00392156862745j)
0.23762425,(0.00392156862745-0.00392156862745j)
0.237624666667,(-0.00392156862745+0.00392156862745j)
0.237625083333,(0.00392156862745-0.00392156862745j)
0.2376255,(-0.00392156862745+0.00392156862745j)
0.237625916667,(-0.00392156862745+0.00392156862745j)
0.237626333333,(0.00392156862745+0.00392156862745j)
0.23762675,(-0.00392156862745-0.00392156862745j)
0.237627166667,(-0.00392156862745-0.00392156862745j)
0.237627583333,(0.00392156862745-0.00392156862745j)
0.237628,(-0.00392156862745-0.00392156862745j)
0.237628416667,(-0.00392156862745-0.00392156862745j)
0.237628833333,(-0.00392156862745-0.00392156862745j)
0.23762925,(0.00392156862745-0.00392156862745j)
0.237629666667,(-0.00392156862745-0.00392156862745j)
0.237630083333,(-0.00392156862745-0.00392156862745j)
0.2376305,(0.00392156862745-0.00392156862745j)
0.237630916667,(0.00392156862745-0.00392156862745j)
0.237631333333,(-0.00392156862745-0.00392156862745j)
0.23763175,(-0.00392156862745-0.00392156862745j)
0.237632166667,(0.00392156862745+0.00392156862745j)
0.237632583333,(0.00392156862745+0.00392156862745j)
0.237633,(-0.00392156862745+0.00392156862745j)
0.237633416667,(0.00392156862745+0.00392156862745j)
0.237633833333,(-0.00392156862745-0.00392156862745j)
0.23763425,(-0.00392156862745-0.00392156862745j)
0.237634666667,(-0.00392156862745-0.00392156862745j)
0.237635083333,(-0.00392156862745+0.00392156862745j)
0.2376355,(0.00392156862745+0.00392156862745j)
0.237635916667,(-0.00392156862745-0.00392156862745j)
0.237636333333,(-0.00392156862745+0.00392156862745j)
0.23763675,(0.00392156862745-0.00392156862745j)
0.237637166667,(-0.00392156862745-0.00392156862745j)
0.237637583333,(-0.00392156862745-0.00392156862745j)
0.237638,(0.00392156862745-0.00392156862745j)
0.237638416667,(0.00392156862745+0.00392156862745j)
0.237638833333,(0.00392156862745-0.00392156862745j)
0.23763925,(-0.00392156862745-0.00392156862745j)
0.237639666667,(-0.00392156862745+0.00392156862745j)
0.237640083333,(-0.00392156862745+0.00392156862745j)
0.2376405,(0.00392156862745+0.00392156862745j)
0.237640916667,(-0.00392156862745-0.00392156862745j)
0.237641333333,(-0.00392156862745-0.00392156862745j)
0.23764175,(-0.00392156862745-0.00392156862745j)
0.237642166667,(-0.00392156862745+0.00392156862745j)
0.237642583333,(0.00392156862745+0.00392156862745j)
0.237643,(-0.00392156862745-0.00392156862745j)
0.237643416667,(-0.00392156862745-0.00392156862745j)
0.237643833333,(-0.00392156862745+0.00392156862745j)
0.23764425,(-0.00392156862745+0.00392156862745j)
0.237644666667,(-0.00392156862745+0.00392156862745j)
0.237645083333,(-0.00392156862745-0.00392156862745j)
0.2376455,(-0.00392156862745+0.00392156862745j)
0.237645916667,(-0.00392156862745-0.00392156862745j)
0.237646333333,(0.00392156862745-0.00392156862745j)
0.23764675,(0.00392156862745-0.00392156862745j)
0.237647166667,(-0.00392156862745-0.00392156862745j)
0.237647583333,(-0.00392156862745-0.00392156862745j)
0.237648,(-0.00392156862745-0.00392156862745j)
0.237648416667,(-0.00392156862745-0.00392156862745j)
0.237648833333,(-0.00392156862745-0.00392156862745j)
0.237648833333,(-0.00392156862745+0.00392156862745j)
0.238607,(-0.00392156862745+0.00392156862745j)
0.238607416667,(-0.00392156862745-0.00392156862745j)
0.238607833333,(-0.00392156862745+0.00392156862745j)
0.23860825,(0.00392156862745+0.00392156862745j)
0.238608666667,(0.00392156862745-0.00392156862745j)
0.238609083333,(-0.00392156862745-0.00392156862745j)
0.2386095,(0.00392156862745+0.00392156862745j)
0.238609916667,(-0.00392156862745+0.00392156862745j)
0.238610333333,(0.00392156862745+0.00392156862745j)
0.23861075,(0.00392156862745+0.00392156862745j)
0.238611166667,(-0.00392156862745-0.00392156862745j)
0.238611583333,(-0.00392156862745-0.00392156862745j)
0.238612,(-0.00392156862745+0.00392156862745j)
0.238612416667,(-0.00392156862745+0.00392156862745j)
0.238612833333,(0.00392156862745-0.00392156862745j)
0.23861325,(-0.00392156862745-0.00392156862745j)
0.238613666667,(-0.00392156862745-0.00392156862745j)
0.238614083333,(-0.00392156862745-0.00392156862745j)
0.2386145,(-0.00392156862745-0.00392156862745j)
0.238614916667,(-0.00392156862745-0.00392156862745j)
0.238615333333,(-0.00392156862745-0.00392156862745j)
0.23861575,(0.00392156862745-0.00392156862745j)
0.238616166667,(0.00392156862745-0.00392156862745j)
0.238616583333,(0.00392156862745-0.00392156862745j)
0.238617,(0.00392156862745-0.00392156862745j)
0.238617416667,(0.00392156862745-0.00392156862745j)
0.238617833333,(-0.00392156862745+0.00392156862745j)
0.23861825,(-0.00392156862745+0.00392156862745j)
0.238618666667,(-0.00392156862745+0.00392156862745j)
0.238619083333,(-0.0117647058824+0.00392156862745j)
0.2386195,(0.00392156862745+0.00392156862745j)
0.238619916667,(-0.00392156862745-0.00392156862745j)
0.238620333333,(0.00392156862745-0.00392156862745j)
0.23862075,(-0.00392156862745-0.00392156862745j)
0.238621166667,(-0.00392156862745-0.00392156862745j)
0.238621583333,(-0.00392156862745-0.00392156862745j)
0.238622,(-0.00392156862745-0.00392156862745j)
0.238622416667,(0.00392156862745-0.00392156862745j)
0.238622833333,(-0.00392156862745-0.00392156862745j)
0.23862325,(0.00392156862745-0.00392156862745j)
0.238623666667,(-0.00392156862745-0.00392156862745j)
0.238624083333,(-0.00392156862745+0.00392156862745j)
0.2386245,(-0.00392156862745-0.00392156862745j)
0.238624916667,(0.00392156862745+0.00392156862745j)
0.238625333333,(-0.00392156862745+0.00392156862745j)
0.23862575,(-0.00392156862745-0.00392156862745j)
0.238626166667,(-0.00392156862745+0.00392156862745j)
0.238626583333,(-0.00392156862745-0.00392156862745j)
0.238627,(0.00392156862745-0.00392156862745j)
0.238627416667,(-0.0117647058824-0.00392156862745j)
0.238627833333,(-0.00392156862745-0.00392156862745j)
0.23862825,(-0.00392156862745+0.00392156862745j)
0.238628666667,(-0.00392156862745-0.00392156862745j)
0.238629083333,(0.00392156862745+0.00392156862745j)
0.2386295,(-0.00392156862745-0.00392156862745j)
0.238629916667,(-0.00392156862745-0.00392156862745j)
0.238630333333,(-0.00392156862745-0.00392156862745j)
0.23863075,(-0.00392156862745+0.00392156862745j)
0.238631166667,(0.00392156862745-0.00392156862745j)
0.238631583333,(0.00392156862745-0.00392156862745j)
0.238632,(0.00392156862745-0.00392156862745j)
0.238632416667,(-0.00392156862745-0.00392156862745j)
0.238632833333,(0.00392156862745-0.00392156862745j)
0.23863325,(0.00392156862745-0.00392156862745j)
0.238633666667,(-0.00392156862745+0.00392156862745j)
0.238634083333,(0.00392156862745-0.00392156862745j)
0.2386345,(-0.00392156862745-0.00392156862745j)
0.238634916667,(0.00392156862745+0.00392156862745j)
0.238635333333,(-0.00392156862745-0.00392156862745j)
0.23863575,(-0.00392156862745-0.00392156862745j)
0.238636166667,(-0.00392156862745-0.00392156862745j)
0.238636583333,(-0.00392156862745-0.00392156862745j)
0.238637,(0.00392156862745+0.00392156862745j)
0.238637416667,(0.00392156862745-0.00392156862745j)
0.238637833333,(-0.00392156862745-0.00392156862745j)
0.23863825,(-0.00392156862745-0.00392156862745j)
0.238638666667,(0.00392156862745-0.00392156862745j)
0.238639083333,(-0.00392156862745+0.00392156862745j)
0.2386395,(-0.00392156862745-0.00392156862745j)
0.238639916667,(0.00392156862745-0.00392156862745j)
0.238640333333,(0.00392156862745-0.00392156862745j)
0.23864075,(-0.00392156862745+0.00392156862745j)
0.238641166667,(0.00392156862745-0.00392156862745j)
0.238641583333,(0.00392156862745+0.00392156862745j)
0.238642,(-0.00392156862745+0.00392156862745j)
0.238642416667,(0.00392156862745+0.00392156862745j)
0.238642833333,(-0.00392156862745+0.00392156862745j)
0.23864325,(-0.00392156862745-0.00392156862745j)
0.238643666667,(-0.00392156862745+0.00392156862745j)
0.238644083333,(0.00392156862745-0.00392156862745j)
0.2386445,(0.00392156862745-0.00392156862745j)
0.238644916667,(-0.00392156862745-0.00392156862745j)
0.238645333333,(-0.00392156862745+0.00392156862745j)
0.23864575,(-0.00392156862745-0.00392156862745j)
0.238646166667,(0.00392156862745-0.00392156862745j)
0.238646583333,(0.00392156862745-0.00392156862745j)
0.238647,(0.00392156862745+0.00392156862745j)
0.238647416667,(0.00392156862745-0.00392156862745j)
0.238647833333,(0.00392156862745-0.00392156862745j)
0.23864825,(-0.00392156862745+0.00392156862745j)
0.238648666667,(-0.00392156862745-0.00392156862745j)
0.238649083333,(-0.00392156862745-0.00392156862745j)
0.2386495,(-0.00392156862745+0.00392156862745j)
0.238649916667,(-0.00392156862745-0.00392156862745j)
0.238650333333,(-0.00392156862745+0.00392156862745j)
0.23865075,(0.00392156862745+0.00392156862745j)
0.238651166667,(-0.00392156862745-0.00392156862745j)
0.238651583333,(0.00392156862745+0.00392156862745j)
0.238652,(0.00392156862745-0.00392156862745j)
0.238652416667,(-0.00392156862745-0.00392156862745j)
0.238652833333,(-0.00392156862745-0.00392156862745j)
0.23865325,(0.00392156862745+0.00392156862745j)
0.238653666667,(-0.00392156862745+0.00392156862745j)
0.238654083333,(0.00392156862745-0.00392156862745j)
0.2386545,(-0.00392156862745-0.00392156862745j)
0.238654916667,(0.00392156862745+0.00392156862745j)
0.238655333333,(0.00392156862745+0.00392156862745j)
0.23865575,(-0.00392156862745+0.00392156862745j)
0.238656166667,(-0.00392156862745-0.00392156862745j)
0.238656583333,(0.00392156862745-0.00392156862745j)
0.238657,(-0.00392156862745-0.00392156862745j)
0.238657416667,(-0.00392156862745-0.00392156862745j)
0.238657833333,(-0.00392156862745-0.00392156862745j)
0.23865825,(0.00392156862745+0.00392156862745j)
0.238658666667,(-0.00392156862745+0.00392156862745j)
0.238659083333,(-0.00392156862745-0.00392156862745j)
0.2386595,(-0.00392156862745-0.00392156862745j)
0.238659916667,(-0.00392156862745+0.00392156862745j)
0.238660333333,(-0.00392156862745-0.00392156862745j)
0.23866075,(-0.00392156862745-0.00392156862745j)
0.238661166667,(-0.00392156862745-0.00392156862745j)
0.238661583333,(-0.00392156862745-0.00392156862745j)
0.238662,(-0.00392156862745-0.00392156862745j)
0.238662416667,(0.00392156862745-0.00392156862745j)
0.238662833333,(0.00392156862745-0.00392156862745j)
0.23866325,(0.00392156862745-0.00392156862745j)
0.238663666667,(-0.00392156862745+0.00392156862745j)
0.238664083333,(0.00392156862745-0.00392156862745j)
0.2386645,(0.00392156862745-0.00392156862745j)
0.238664916667,(-0.00392156862745+0.00392156862745j)
0.238665333333,(0.00392156862745-0.00392156862745j)
0.23866575,(0.00392156862745-0.00392156862745j)
0.238666166667,(-0.00392156862745+0.00392156862745j)
0.238666583333,(0.00392156862745+0.00392156862745j)
0.238667,(0.00392156862745-0.00392156862745j)
0.238667416667,(-0.00392156862745-0.00392156862745j)
0.238667833333,(-0.00392156862745+0.00392156862745j)
0.23866825,(0.00392156862745+0.00392156862745j)
0.238668666667,(0.00392156862745+0.00392156862745j)
0.238669083333,(0.00392156862745+0.00392156862745j)
0.2386695,(0.00392156862745+0.00392156862745j)
0.238669916667,(-0.00392156862745-0.00392156862745j)
0.238670333333,(-0.00392156862745-0.00392156862745j)
0.23867075,(-0.00392156862745-0.00392156862745j)
0.238671166667,(-0.00392156862745+0.00392156862745j)
0.238671583333,(-0.00392156862745+0.00392156862745j)
0.238672,(-0.00392156862745-0.00392156862745j)
0.238672416667,(-0.00392156862745-0.00392156862745j)
0.238672833333,(-0.00392156862745-0.00392156862745j)
0.23867325,(0.00392156862745-0.00392156862745j)
0.238673666667,(-0.00392156862745-0.00392156862745j)
0.238674083333,(-0.00392156862745-0.00392156862745j)
0.2386745,(0.00392156862745-0.00392156862745j)
0.238674916667,(-0.00392156862745-0.00392156862745j)
0.238675333333,(-0.00392156862745-0.00392156862745j)
0.23867575,(0.00392156862745-0.00392156862745j)
0.238676166667,(-0.00392156862745+0.00392156862745j)
0.238676583333,(0.00392156862745-0.00392156862745j)
0.238677,(0.00392156862745-0.00392156862745j)
0.238677416667,(0.00392156862745+0.00392156862745j)
0.238677833333,(0.00392156862745+0.00392156862745j)
0.23867825,(-0.00392156862745-0.00392156862745j)
0.238678666667,(0.00392156862745-0.00392156862745j)
0.238679083333,(0.00392156862745-0.00392156862745j)
0.2386795,(-0.00392156862745-0.00392156862745j)
0.238679916667,(-0.00392156862745-0.00392156862745j)
0.238680333333,(-0.00392156862745+0.00392156862745j)
0.23868075,(-0.00392156862745-0.00392156862745j)
0.238681166667,(-0.00392156862745+0.00392156862745j)
0.238681583333,(0.00392156862745-0.00392156862745j)
0.238682,(-0.00392156862745-0.00392156862745j)
0.238682416667,(-0.00392156862745+0.00392156862745j)
0.238682833333,(0.00392156862745-0.00392156862745j)
0.23868325,(-0.00392156862745-0.00392156862745j)
0.238683666667,(0.00392156862745-0.00392156862745j)
0.238684083333,(-0.00392156862745+0.00392156862745j)
0.2386845,(-0.00392156862745-0.00392156862745j)
0.238684916667,(0.00392156862745+0.00392156862745j)
0.238685333333,(-0.00392156862745-0.00392156862745j)
0.23868575,(-0.00392156862745-0.00392156862745j)
0.238686166667,(-0.00392156862745-0.00392156862745j)
0.238686583333,(0.00392156862745-0.00392156862745j)
0.238687,(-0.00392156862745-0.00392156862745j)
0.238687416667,(0.00392156862745-0.0117647058824j)
0.238687833333,(-0.00392156862745+0.00392156862745j)
0.23868825,(-0.00392156862745-0.00392156862745j)
0.238688666667,(-0.00392156862745-0.00392156862745j)
0.238689083333,(-0.00392156862745+0.00392156862745j)
0.2386895,(-0.00392156862745+0.00392156862745j)
0.238689916667,(-0.00392156862745+0.00392156862745j)
0.238690333333,(-0.00392156862745-0.00392156862745j)
0.23869075,(-0.00392156862745-0.00392156862745j)
0.238691166667,(0.00392156862745-0.00392156862745j)
0.238691583333,(-0.00392156862745+0.00392156862745j)
0.238692,(-0.00392156862745+0.00392156862745j)
0.238692416667,(0.00392156862745+0.00392156862745j)
0.238692833333,(-0.00392156862745-0.00392156862745j)
0.23869325,(0.00392156862745+0.00392156862745j)
0.238693666667,(-0.00392156862745-0.00392156862745j)
0.238694083333,(-0.00392156862745+0.00392156862745j)
0.2386945,(0.00392156862745+0.00392156862745j)
0.238694916667,(-0.00392156862745-0.00392156862745j)
0.238695333333,(-0.00392156862745-0.00392156862745j)
0.23869575,(0.00392156862745-0.00392156862745j)
0.238696166667,(-0.00392156862745+0.00392156862745j)
0.238696583333,(0.00392156862745+0.00392156862745j)
0.238697,(0.00392156862745+0.00392156862745j)
0.238697416667,(-0.00392156862745+0.00392156862745j)
0.238697833333,(-0.00392156862745+0.00392156862745j)
0.23869825,(-0.00392156862745-0.00392156862745j)
0.238698666667,(-0.00392156862745-0.00392156862745j)
0.238699083333,(0.00392156862745-0.00392156862745j)
0.2386995,(0.00392156862745+0.00392156862745j)
0.238699916667,(-0.00392156862745-0.00392156862745j)
0.238700333333,(-0.00392156862745-0.00392156862745j)
0.23870075,(-0.00392156862745+0.00392156862745j)
0.238701166667,(0.00392156862745-0.00392156862745j)
0.238701583333,(-0.00392156862745+0.00392156862745j)
0.238702,(-0.00392156862745+0.00392156862745j)
0.238702416667,(-0.00392156862745-0.00392156862745j)
0.238702833333,(0.00392156862745-0.00392156862745j)
0.23870325,(0.00392156862745-0.00392156862745j)
0.238703666667,(-0.00392156862745-0.00392156862745j)
0.238704083333,(-0.00392156862745-0.00392156862745j)
0.2387045,(-0.00392156862745+0.00392156862745j)
0.238704916667,(0.00392156862745-0.00392156862745j)
0.238705333333,(0.00392156862745-0.00392156862745j)
0.23870575,(0.00392156862745+0.00392156862745j)
0.238706166667,(0.00392156862745-0.00392156862745j)
0.238706583333,(-0.00392156862745+0.00392156862745j)
0.238707,(0.00392156862745+0.00392156862745j)
0.238707416667,(0.00392156862745-0.00392156862745j)
0.238707833333,(0.00392156862745+0.00392156862745j)
0.23870825,(0.00392156862745-0.00392156862745j)
0.238708666667,(-0.00392156862745-0.00392156862745j)
0.238709083333,(-0.00392156862745-0.00392156862745j)
0.2387095,(0.00392156862745-0.00392156862745j)
0.238709916667,(-0.00392156862745-0.00392156862745j)
0.238710333333,(0.00392156862745+0.00392156862745j)
0.23871075,(0.00392156862745+0.00392156862745j)
0.238711166667,(-0.00392156862745-0.00392156862745j)
0.238711583333,(0.00392156862745-0.00392156862745j)
0.238712,(-0.00392156862745-0.00392156862745j)
0.238712416667,(-0.00392156862745-0.00392156862745j)
0.238712833333,(0.00392156862745-0.00392156862745j)
0.238712833333,(-0.00392156862745-0.00392156862745j)
0.239639,(0.00392156862745+0.00392156862745j)
0.239639416667,(-0.00392156862745+0.00392156862745j)
0.239639833333,(0.00392156862745+0.00392156862745j)
0.23964025,(-0.00392156862745-0.00392156862745j)
0.239640666667,(0.00392156862745+0.00392156862745j)
0.239641083333,(0.00392156862745-0.00392156862745j)
0.2396415,(-0.00392156862745-0.00392156862745j)
0.239641916667,(-0.00392156862745+0.00392156862745j)
0.239642333333,(0.00392156862745-0.00392156862745j)
0.23964275,(0.00392156862745-0.00392156862745j)
0.239643166667,(-0.00392156862745-0.00392156862745j)
0.239643583333,(-0.00392156862745-0.00392156862745j)
0.239644,(-0.00392156862745+0.00392156862745j)
0.239644416667,(-0.00392156862745+0.00392156862745j)
0.239644833333,(0.00392156862745+0.00392156862745j)
0.23964525,(-0.00392156862745-0.00392156862745j)
